id,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,tagTPL
1297873,38838,80,6,9898,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.06102242877347,9898.0,0.0,9898.0,9898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,101.03051121438672,101.03051121438672,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,347,83,0,20,0.0,0.0,0.0,0.0,1642430882048569.0,0.0,1642430882048569.0,1642430882048569.0,2
1350304,43876,443,6,14476725,9,6,1389.0,453.0,790.0,0.0,154.33333333333334,291.6723332782868,297.0,0.0,75.5,125.17467795045452,127.23872284650017,1.036145951518731,1034051.785714286,3656590.4844657,13735267.0,55.0,14476725.0,1809590.625,4819749.687364863,13735267.0,198.0,566290.0,113258.0,107913.1046652815,243330.0,2252.0,0,0,0,0,200,132,0.6216875709112386,0.4144583806074923,0.0,790.0,115.125,230.28037258958915,53029.05,1,2,0,6,14,0,0,0,0.0,122.8,154.33333333333334,75.5,0,0,0,1811,5,3202,0,92,0,30,65535,63,4,20,741026.0,0.0,741026.0,741026.0,821290150765216.0,1161479650431011.5,1642580287795165.0,13735267.0,3
1358398,80,47130,6,147,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13605.442176870749,147.0,0.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,6802.721088435374,6802.721088435374,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,60,563,0,20,0.0,0.0,0.0,0.0,1642584928708473.0,0.0,1642584928708473.0,1642584928708473.0,3
1385894,80,37412,6,202,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900.9900990099,202.0,0.0,202.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,4950.495049504951,4950.495049504951,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,331,368,0,20,0.0,0.0,0.0,0.0,1642450674448129.0,0.0,1642450674448129.0,1642450674448129.0,0
1297106,48228,80,6,31488,4,4,1256.0,393.0,1256.0,0.0,314.0,628.0,393.0,0.0,98.25,196.5,52369.15650406504,254.06504065040647,4498.285714285715,6015.594199364563,15040.0,39.0,31449.0,10483.0,7870.786745935885,15101.0,1395.0,16448.0,5482.666666666666,6068.911132430046,12133.0,244.0,0,0,0,0,100,92,127.03252032520324,127.03252032520324,0.0,1256.0,183.22222222222223,422.766418302642,178731.44444444447,1,2,0,2,7,0,0,0,1.0,206.125,314.0,98.25,0,0,0,0,0,0,0,157,0,49,65535,83,1,20,0.0,0.0,0.0,0.0,1642196733816448.0,0.0,1642196733816448.0,1642196733816448.0,2
1296077,43466,80,6,3170575,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6308004068662625,3170575.0,0.0,3170575.0,3170575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.3154002034331312,0.3154002034331312,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,348,0,0,20,0.0,0.0,0.0,0.0,1642565346691208.0,0.0,1642565346691208.0,1642565346691208.0,4
1358520,47306,80,6,24411,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.93027733398878,24411.0,0.0,24411.0,24411.0,24411.0,24411.0,0.0,24411.0,24411.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,81.93027733398878,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,347,0,0,20,0.0,0.0,0.0,0.0,1642584990162728.0,0.0,1642584990162728.0,1642584990162728.0,2
1358549,47338,80,6,51066,4,5,1431.0,483.0,1431.0,0.0,357.75,715.5,483.0,0.0,96.6,216.0041666264797,37480.907061449885,176.24250969333804,6383.25,11298.003752243769,27619.0,12.0,50791.0,16930.333333333332,13852.378472065126,27941.0,1377.0,23447.0,5861.75,11439.547612704504,23020.0,12.0,0,0,0,0,100,112,78.33000430815024,97.9125053851878,0.0,1431.0,191.4,461.24353654007984,212745.6,1,2,0,2,8,0,0,0,1.0,212.66666666666663,357.75,96.6,0,0,0,0,0,0,0,159,0,53,65535,83,1,20,0.0,0.0,0.0,0.0,1642585014044365.0,0.0,1642585014044365.0,1642585014044365.0,2
1337130,42038,443,6,55534,3,1,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,558.216588036158,72.02794684337523,18511.33333333333,17449.765967867115,35256.0,433.0,35689.0,17844.5,24623.579441259142,35256.0,433.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,20,54.02096013253142,18.006986710843808,0.0,31.0,6.2,13.863621460498695,192.2,0,0,2,1,3,0,0,0,0.0,7.75,10.333333333333334,0.0,0,0,0,0,0,0,0,7,0,0,398,0,1,20,0.0,0.0,0.0,0.0,1642407148876422.0,0.0,1642407148876422.0,1642407148876422.0,3
1358526,47312,80,6,9428,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.13406873143825,9428.0,0.0,9428.0,9428.0,9428.0,9428.0,0.0,9428.0,9428.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,212.13406873143825,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,347,0,0,20,0.0,0.0,0.0,0.0,1642584996142555.0,0.0,1642584996142555.0,1642584996142555.0,2
